Supplier Name,MPN,EAN,Product name,Brand,Supplier stock,Supplier Cost
Navy blue,952-000102,97855168702,Logitech Share Button für Scribe in Weiss,Logitech,1,123.34
Navy blue,952-000120,97855178565,Logitech Scribe Glashalterung,Logitech,1,85.97
Navy blue,952-000150,5099206109544,Sicherheits Verriegelung für Scribe,Logitech,1,31.15
Navy blue,952-000147,97855184559,Logitech Rally Bar Huddle Stoffabdeckung grau,Logitech,1,146.12
Navy blue,952-000146,97855184542,Logitech Rally Bar Huddle - leicht zu reinigende Abdeckung,Logitech,1,183.06
Navy blue,981-000350,5099206028586,Logitech Stereo Headset H150 - headset,Logitech,224,11.51
Navy blue,981-000271,5099206022423,Headset Logitech H110 (981-000271),Logitech,100,7.01
Navy blue,DS-S555-3X2,735029303459,Peerless Modulare Videowand-Standhalterung f. 3x2 Displays,Peerless-av,1,2619
Navy blue,EPT650,735029275640,"Peerless In/Outdoor Wandhalterung neigbar, Tilt, bis 79 kg",Peerless-av,2,197.96
Navy blue,HP447,735029291596,Peerless Tabletop TV Schwenkhalterung für Displays bis 34 kg,Peerless-av,2,139.32
Navy blue,KOF546-3OHF-EUK,735029323693,Peerless Digitale Outdoor Menütafel für 3x Samsung OH46F,Peerless-av,1,4342.68
Navy blue,PFL650,735029277484,"Peerless Security Lock Halterung Landscape, Flat bis 79 kg",Peerless-av,3,233.06
Navy blue,PT630,735029252320,Peerless Paramount neigbare Univ. Wandhalterung bis 23 kg,Peerless-av,5,19.56
Navy blue,SA740P,735029237327,Peerless SmartMount gelenkige Wandhalterung bis 36 kg,Peerless-av,2,128.09
Navy blue,SR560M,735029247715,"Peerless Rollwagen ohne Ablagefläche Metall, bis 68,2 kg",Peerless-av,17,533.74
Navy blue,ST680P,735029242338,Peerless SmartMount neigbare Univ. Wandhalterung bis 158 kg,Peerless-av,5,171.61
Navy blue,SUA747PU,735029306382,"Peerless ultraflache Gelenk-Wandhalterung 32 -50 , bis 27 kg",Peerless-av,12,180.58
Navy blue,AE012058,7331394555955,SMS Projector CL V 650-900 Alu/silber inkl. Unislide 12 kg,SMS,2,133.92
Navy blue,AE014029,7331394918880,SMS Projektor CL F1000 Alu/silber inkl. Unislide bis 12 kg,SMS,2,113.72
Navy blue,AE014030,7331394918897,SMS Projektor CL F1500 Alu/silber inkl. Unislide bis 12 kg,SMS,3,123.88
Navy blue,AE015006,8715946419572,SMS Projektor X CL F750 Alu/weiß inkl. Unislide bis 7 kg,SMS,4,96.48
Navy blue,AE021020,7331394922061,SMS Projector CL V 350-450 Alu/silber inkl Unislide 12 kg,SMS,3,146.88
Navy blue,AE021021,7331394922078,SMS Projector CL V 400-550 Alu/silber inkl Unislide 12 kg,SMS,4,139.64
Navy blue,AE021022,7331394922085,SMS Projector CL V 1250-1500 Alu/silber inkl Unislide 12 kg,SMS,3,180.04
Navy blue,AE021023,7331394922092,SMS Projector CL V 1450-1700 Alu/silber inkl. Unislide 12 kg,SMS,4,174.2
Navy blue,FS001600AW-P2,8715946421735,SMS Proj Stange 1600 mm Alu/weiß,SMS,1,61.92
Navy blue,PP120002,7331394918163,SMS Projektor CM V 485-735mm inkl. Unislide weiß bis 20 kg,SMS,4,158.44
Navy blue,PAB-X50V8U311,887993005102,"Shuttle BB X50V8U3, i3-10110U, 15.6 Zoll, white, Touch",Shuttle,2,494.86
Navy blue,BX8071514100FSRMX2,5032037279093,"Intel CPU Desktop Core i3-14100F (up to 4.70 GHz, 12M Cache, LGA1700) box",Intel,3,76.58
Navy blue,BX8071514100SRMX1,5032037279079,"Intel CPU Desktop Core i3-14100 (up to 4.70 GHz, 12M Cache, LGA1700) box",Intel,15,107.11
Navy blue,BX8071514400FSRN47,5032037279147,"Intel CPU Desktop Core i5-14400F (up to 4.70 GHz, 20M Cache, LGA1700) box",Intel,15,122.14
Navy blue,BX8071514400SRN46,5032037279130,"Intel CPU Desktop Core i5-14400 (up to 4.70 GHz, 20M Cache, LGA1700) box",Intel,15,152.17
Navy blue,MZ-V9P2T0CW,8806094413755,Samsung 990 Pro 2TB M.2 NVMe SSD w/Heatsink,Samsung,100,156.49
Navy blue,920-010345,5099206097063,Logitech Wireless Keyboard K860 black f. Business,Logitech,3,82.05
Navy blue,49890,4040849498909,"Pro TV Wall Mount Pro Fixed(M) - 32-55, 50kg",Goobay,3,12.3
Navy blue,ZT-A30500R-10L,4895173627774,VGA ZOTAC GeForce® RTX 3050 8GB ECO SOLO,Zotac,4,195.29
Navy blue,ZT-D40600E-10M,4895173627224,Zotac RTX 4060 Twin Edge                 8GB GDDR6 HDMI 3xDP,Zotac,41,290.55
Navy blue,HMA851U6CJR6N-VKN0,,RAM DDR4 4GB / PC2666 /UB/ 1Rx16/ Hynix,Hynix,100,12.64
Navy blue,KF432C16BB2AK2/32,740617337501,Kingston 32GB 3200MT/s DDR4 CL16 DIMM (Kit of 2) FURY Beast RGB,Kingston,15,63.53
Navy blue,KF432C16BB2AK2/16,740617337532,"Kingston 16GB 3200MT/s DDR4 CL16 DIMM (Kit of 2) FURY Beast RGB, EAN: 740617337532",Kingston,15,40.45
Navy blue,PCES-SJ2,8595247907745,Axagon Two-channel SATA III PCI-Express controller with two internal SATA port outputs. Standard & Low profile.,AXAGON,9,14.77
Navy blue,90-GA3DZZ-00UANF,4710483936777,VGA ASRock Radeon RX 6500 XT 4GB Phantom Gaming D OC,ASRock,18,141
Navy blue,90-GA41ZZ-00UANF,4710483942037,VGA ASRock Radeon RX 7600 8GB Challenger OC,ASRock,37,236.54
Navy blue,90-GA4BZZ-00UANF,4710483943133,VGA ASRock Radeon RX 7600 8GB Phantom Gaming OC,ASRock,8,266.39
Navy blue,90-GA4DZZ-00UANF,4710483943201,VGA ASRock Radeon RX 7600 8GB Steel Legend OC,ASRock,11,266.39
Navy blue,CM8064401830901,4053162648562,CPU Intel XEON E5-2640v3 8x2.6 GHz/8GT/20MB/Tray,Intel,1,54
Navy blue,GP-AORUS WATERFORCE X II 240,4719331553944,Gigabyte AORUS Waterforce X II 240,Gigabyte,33,158.1
Navy blue,90YV0JJ1-M0NA00,4711387436165,VGA Asus Radeon RX 7800XT 16GB DUAL OC GDDR6,Asus,100,452.56
Navy blue,PSE-ROM7252-0080,,"AMD CPU EPYC 7002 Series 8C/16T Model 7252 (3.1/3.2GHz Max Boost,64MB, 120W, SP3) Tray",Supermicro,3,121.34
Navy blue,CGR-NEON,4715302442415,"COUGAR NEON RGB Gaming Mouse Pad, 350x300x4mm",COUGAR GAMING,2,25.43
Navy blue,CGR-BXRBS5H-ARE,4715302447809,"COUGAR ARENA Gaming Mouse Pad, 800x300x5mm, Orange",COUGAR GAMING,6,16.95
Navy blue,CGR-SURRX,4715302442248,COUGAR SURPASSION RX Gaming Mouse,COUGAR GAMING,3,64.43
Navy blue,CGR-OUTRIDER S-B,4710483772436,"COUGAR OUTRIDER S Gaming chair, Black",COUGAR GAMING,1,211.97
Navy blue,CGR-P50B-270,4710483775307,"COUGAR DIVE Gaming Headset, Black",COUGAR GAMING,2,33.91
Navy blue,CGR-MX330-G PRO W,4710483776526,"COUGAR MX330-G PRO PC Case, Mid Tower, White",COUGAR GAMING,3,72.91
Navy blue,CGR-SPETTRO-B01,4710483775055,"COUGAR SPETTRO Gaming Headset, Black",COUGAR GAMING,1,110.22
Navy blue,CGR-P40S-350,4710483772313,"COUGAR IMMERSA ESSENTIAL Gaming Headset, Blue",COUGAR GAMING,8,33.91
Navy blue,11339-04-20G,4895106294943,Sapphire VGA 16GB RX7600XT PULSE GAMING OC 16GB 2xHDMI/2xDP PULSE AMD RADEON RX 7600 XT GAMING OC 16GB GDDR6,Sapphire,100,309.85
Navy blue,WDS100T2XHE,718037891385,Western Digital Black SN850X 1TB NVMe with Heatsink,Western Digital,54,90.61
Navy blue,936-6A1611-003,4711377134798,Cooler MSI MPG CORELIQUID D240 - Wasserkühlung,MSI,26,155.87
Navy blue,CM8071505092203,srmbv,"Intel Tray Core i3 Processor i3-13100F 3,40Ghz 12M Raptor Lake",Intel,90,59.05
Navy blue,CM8071504549231,,"Intel Core i9 12900KF LGA1700 30MB Cache 3,2GHz tray",Intel,7,302.28
Navy blue,1T02FM0EU0,632983003411,Toner Kyocera TK-18 black,Kyocera,3,43.64
Navy blue,920-009800RUS,8595248156487,LOGITECH MK295 Silent Wireless Combo - GRAPHITE - RUS,Logitech,15,38.57
Navy blue,SDSQXAO-512G-GNCZN,619659184650,MEMORY MICRO SDXC 512GB UHS-I/SDSQXAO-512G-GNCZN SANDISK,SanDisk,22,62.96
Navy blue,SDSQXAV-1T00-GN6MA,619659188474,SD MicroSD Card   1TB SanDisk Extreme SDXC inkl. Adapter,SanDisk,9,97.92
Navy blue,SDSQUNR-128G-GN3MN,619659196509,"SanDisk Ultra microSDXC 128GB 100MB/s Class 10 UHS-I (4x6 pack size), EAN: 0619659196509",SanDisk,15,11.39
Navy blue,SDCZ880-512G-G46,619659180331,SANDISK 512GB Extreme PRO USB 3.2 Gen 1 Solid State Flash Drive,SanDisk,15,84.84
Navy blue,CT8G48C40U5,649528905611,MEMORY DIMM 8GB DDR5-4800/CT8G48C40U5 CRUCIAL,Crucial,50,17.55
Navy blue,920-002539,5099206020474,Logitech keyboard mouse-set MK120 - AZERTY - black,Logitech,500,11.18
Navy blue,100-100000931BOX,730143316439,AMD Ryzen 5 8500G - 6x - 3.50 GHz - So.AM5,AMD,152,121.28
Navy blue,100-100001237BOX,730143316163,AMD Ryzen 5 8600G - 6x - 4.30 GHz - So.AM5,AMD,252,150.65
Navy blue,100-100001488BOX,730143316002,"AMD Ryzen 5 5600GT, 6C/12T, 3.60-4.60GHz, boxed",AMD,17,108.65
Navy blue,100-100001503WOF,730143316088,"AMD Ryzen 7 5700X3D Box AM4 (4,100GHz) 100-100001503WOF ohne Kühler",AMD,92,208.85
Navy blue,100-100001236BOX,730143316125,"AMD Ryzen 7 8700G Box AM5 (5,100GHz) 100-100001236BOX mit Kühler",AMD,100,234.37
Navy blue,GV-R76XTGAMING OC-16GD,4719331354251,Gigabyte Radeon RX 7600 XT GAMING OC 16G - graphics card - Radeon RX 7600 XT - 16 GB,Gigabyte,80,302.57
Navy blue,BU-12B-300,753263077158,"Chieftec Uni BU-12, mITX, 300W",Chieftec,2,48.6
Navy blue,TZEM931,4977766691802,"Brother P-touch TZE-M931 schwarz auf silber matt 12mm, lamin",Brother,1,11.64
Navy blue,0F38785,8032976149034,Western Digital WD 20TB HD 3.5 SATA3-Raid WUH722020BLE6L4,Western Digital,46,349.08
Navy blue,993-001389,5099206074842,Logitech MeetUp Fernbedienung,Logitech,6,59.63
Navy blue,100-100000743BOX,730143316309,"AMD Ryzen 7 5700, 8C/16T, 3.70-4.60GHz, boxed",AMD,11,107.24
Navy blue,M378A5244GB0-CWE,,RAM DDR4 4GB / PC3200 /UB/  Samsung,Samsung,100,15.66
Navy blue,V812-023R,4711377176828,MSI VGA 6GB RTX3050 LP 6G OC 2xHDMI/1xDP GeForce RTX 3050 LP 6G OC,MSI,100,165.06
Navy blue,V812-015R,4711377176811,VGA MSI GeForce® RTX 3050 6GB Ventus 2X OC,MSI,100,170.32
Navy blue,NE63050018JE-1070H,4710562244076,VGA Palit GeForce® RTX 3050 6GB KalmX,Palit,94,173.58
Navy blue,NE63050018JE-1070F,4710562244168,VGA Palit GeForce® RTX 3050 6GB StormX,Palit,66,162.17
Navy blue,NETZTEIL 135W/DUD15Y0,4039407069767,Netzteil 135W für TERRA MOBILE Dockingstation 800/810,,10,52.92
Navy blue,GV-N3050OC-6GL,4719331354268,Graphics Card|GIGABYTE|NVIDIA GeForce RTX 3050|6 GB|GDDR6|96 bit|PCIE 4.0 16x|Memory 14000 MHz|GPU 1470 MHz|Dual Slot Fansink|2xHDMI|2xDisplayPort|GV-N3050OC-6GL,Gigabyte,10,172.49
Navy blue,GV-N4060OC-8GL,4719331314453,Gigabyte RTX4060 OC LP             8GB GDDR6 2xHDMI 2xDP,Gigabyte,5,308.76
Navy blue,GP-AORUSWATERFORCE X II 360,4719331553951,Cooler Gigabyte GP-AORUS WATERFORCE X II 360,Gigabyte,5,209.34
Navy blue,HMA-CR3A,,"AXAGON HMA-CR3A 3x USB-A + SD/microSD, USB3.2 Gen 1 hub, metal, 20cm USB-A cable",AXAGON,3,13.22
Navy blue,EE25-XA6,8595247903730,Axagon USB3.0 - SATA 6G 2.5 External ALINE Box,AXAGON,3,7.13
Navy blue,CBLMCSL1204KIT,5032037250924,Y Intel Cable Kit 1U 2x MCIO x4 to 1x SlimSAS x8 (straight/4x NVMe SSD) 2x SFF-TA-1016 4i to 1x SFF-8654 8i,Intel,5,62.64
Navy blue,CBLMCSL1212KIT,5032037250870,Y Intel Cable Kit 1U 2x MCIO x4 to 1x SlimSAS x8 (straight/12x NVMe SSD) 2x SFF-TA-1016 4i to 1x SFF-8654 8i,Intel,5,179.28
Navy blue,CBLMCSL2224KIT,5032037250900,"Y Intel Cable Kit 2U 1x MCIO to 1x SlimSAS (straight/16x NVMe SSD/Backplane rechts, mitte und links 1x SFF-TA-1016 to 1x SFF-8654 8i",Intel,5,263.52
Navy blue,CBLMCSL2304KIT,5032037250917,Y Intel Cable Kit 2U 1x MCIO to 2x SlimSAS (straight/4x NVMe SSD) f. M50FCP2UR312 1x SFF-TA-1016 to 2x SFF-8654 4i,Intel,5,61.56
Navy blue,CYPCBLSLSSRIS,5032037232470,Y Intel Cable Kit 2U 1x SlimSAS to 1x SlimSAS (straight) 1x SFF8654 8i to 1x SFF-8654 8i,Intel,5,89.64
Navy blue,0F31284,8717306633239,Western Digital Ultrastar 14TB Sata III 512MB HDD WUH721414ALE6L4,Western Digital,58,248.93
Navy blue,PK8072205559600,8592978527525,CPU Intel XEON Gold 6542Y/24x2.9GHz/60MB/250W~~~,Intel,44,2580.12
Navy blue,HUE-M1C,,"AXAGON HUE-M1C 4x USB3.2 Gen 1 MINI hub, metal, 20cm USB-C cable",AXAGON,4,9.46
Navy blue,CLR-M2L10,,"AXAGON CLR-M2L10 passive - M.2 SSD, 80mm SSD, ALU body, silicone thermal pads, height 10mm",AXAGON,15,3.37
Navy blue,CRE-X1,8595247901385,AXAGON CRE-X1 External Mini Card Reader 5-slot ALL-IN-ONE,AXAGON,10,6.09
Navy blue,DCSkrus6pack,,krus 6 pack,,50,4.2
Navy blue,2305300-R,760884158654,Adaptec Kabel 1x SFF8654 x8 -> SFF8639 4xU.3 intern 0.8m SlimSAS - 4SFF-8639 x2 U.3 tri-mode SAS/SATA/NVMe,Microchip,1,116.53
Navy blue,2305400-R,760884158661,Adaptec Kabel 1x SFF8654 x8 -> SFF8639 8xU.3 intern 0.8m SlimSAS - 8SFF-8639 x1 U.3 tri-mode SAS/SATA/NVMe,Microchip,4,159.73
Navy blue,ZT-A30510G-10L,4895173628788,VGA ZOTAC GeForce® RTX 3050 6GB Gaming SOLO,Zotac,100,167.07
Navy blue,G83-6105LUNDE-2,4025112026027,Keyboard Cherry Classic Line G83-6105 wired black (DE) (G83-6105LUNDE-2),Cherry,100,24.13
Navy blue,LC3233C,4977766787253,Patrone Brother LC-3233C     MFCJ1300DW/DCPJ1100DW,Brother,2,13.71
Navy blue,LC3233M,4977766787260,Brother LC3233M - High Yield - magenta - original - ink cartridge,Brother,11,13.8
Navy blue,LC3237C,4977766788014,Brother ink cartridge LC3237C - Cyan,Brother,2,20.06
Navy blue,LC3237Y,4977766788076,Brother LC3237Y - yellow - original - ink cartridge,Brother,41,20.06
Navy blue,CC-8900254,843591080095,CORSAIR Premium Sleeved SATA Cable 2-pack - Red,Corsair,12,8.78
Navy blue,KVR32N22S6/4,740617296075,Kingston ValueRAM - DDR4 3200 UDIMM CL22,Kingston,18,13.5
Navy blue,DA-70240-1,4016032444244,DIGITUS USB 3.0 Office Hub DA-70240-1 - hub - 4 ports,Digitus,4,20.73
Navy blue,3017C002,4549292124729,Canon toner cartridge 055 H - Yellow,Canon,75,133.66
Navy blue,3018C002,4549292124767,Toner Canon 055H M           magenta            5900 Seiten,Canon,6,131.36
Navy blue,CDP2HD4K60H,65030879712,StarTech.com adapter cable CDP2HD4K60H - USB-C / HDMI,StarTech,18,21.93
Navy blue,HD2DP,65030861588,StarTech.com 4K 30Hz HDMI to DisplayPort Video Adapter w/ USB Power - 6 in - HDMI 1.4 (Male) to DP 1.2 (Female) Active Monitor Converter (HD2DP) - video converter - black,StarTech,11,43.86
Navy blue,HD2VGAE2,65030850926,StarTech.com HDMI to VGA Adapter Converter for Desktop PC / Laptop / Ultrabook - 1920x1080 - video interface converter - HDMI / VGA - 24.5 cm,StarTech,38,27.54
Navy blue,HD2VGAMICRO,65030852784,StarTech.com Compact HDMI to VGA Adapter Converter - Ideal for Chromebooks Ultrabooks & Laptops - 1920x1200/1080p - video adapter - HDMI / VGA - 4.5 cm,StarTech,1,16.23
Navy blue,MDP2HD4K60S,65030865838,Mini DisplayPort to HDMI Adapter - HDMI - 1.48 cm,StarTech,28,26.57
Navy blue,USB32DP24K60,65030878487,"StarTech.com USB 3.0 to Dual DisplayPort Adapter 4K 60Hz, DisplayLink Certified, Video Converter with External Graphics Card - Mac & PC (USB32DP24K60) - DisplayPort adapter - USB Type A to DisplayPort - 30 cm",StarTech,54,94.83
Navy blue,USB32DP4K,65030858380,StarTech.com USB 3.0 to DisplayPort Adapter - DisplayLink Certified - 4K 30Hz - USB / DisplayPort adapter - TAA Compliant - 9 m,StarTech,5,82.58
Navy blue,VGA2HDU,65030854962,StarTech.com VGA to HDMI Adapter with USB Audio & Power - Portable VGA to HDMI Converter - 1080p - video interface converter - HDMI / VGA / audio / USB - 26 cm,StarTech,11,46.32
Navy blue,HDBOOST,65030863209,StarTech.com HDMI signal repeater - 1080 p - 35 m,StarTech,6,23.05
Navy blue,HDMIDVIFM,65030811385,StarTech.com Video adapter HDMIDVIFM - HDMI / DVI-D,StarTech,18,7.93
Navy blue,USB32HDDVII,65030847667,StarTech.com USB 3.0 to HDMI / DVI Adapter - 2048x1152 - External Video & Graphics Card - Dual Monitor Display Adapter Cable - Supports Mac & Windows (USB32HDDVII) - external video adapter - DisplayLink DL-3900 - 1 GB - black,StarTech,5,85.94
Navy blue,CDP2DVIW,65030863353,StarTech.com USB-C to DVI Adapter - 14 cm,StarTech,13,24.62
Navy blue,CDP2MDP,65030875813,StarTech.com USB-C to Mini DisplayPort Adapter - 4K 60Hz - White - USB 3.1 Type-C to Mini DP Adapter (CDP2MDP) - external video adapter - white,StarTech,2,29.08
Navy blue,CDP2HDVGA,65030880695,StarTech.com USB-C to VGA and HDMI Adapter - 2-in-1 - 4K 30Hz - Space Grey - Windows & Mac Compatible (CDP2HDVGA) - external video adapter - IT6222 - space gray,StarTech,4,36.12
Navy blue,KVR32S22D8/16,740617296082,Kingston ValueRAM DDR4  16GB 3200MHz CL22  Ikke-ECC SO-DIMM  260-PIN,Kingston,3,25.63
Navy blue,KVR32S22S6/4,740617296105,Kingston ValueRAM - DDR4 - 4 GB - SO-DIMM 260-pin - unbuffered,Kingston,5,13.55
Navy blue,ECUSB3S254F,65030843577,StarTech.com 2 Port Flush Mount ExpressCard 54mm SuperSpeed USB 3.0 Card Adapter with UASP - Dual Port Laptop ExpressCard USB 3 Controller (ECUSB3S254F) - USB adapter - ExpressCard - USB 3.0 x 2,StarTech,3,34.32
Navy blue,USB31CAADP,65030860789,StarTech.com USB-C to USB Adapter - 6in - USB-IF Certified - USB-C to USB-A - USB 3.1 Gen 1 - USB C Adapter - USB Type C (USB31CAADP) - USB-C adapter - 15.2 cm,StarTech,51,10
Navy blue,PCI1394MP,65030789950,StarTech.com 4 port PCI 1394a FireWire Adapter Card - 3 External 1 Internal FireWire PCI Card for Laptops (PCI1394MP) - FireWire adapter - 3 ports,StarTech,6,21.47
Navy blue,PEX1PCI1,65030834629,StarTech.com PCI Express to PCI Adapter Card - PCIe to PCI Converter Adapter with Low Profile / Half-Height Bracket (PEX1PCI1) PCIe x1 to PCI slot adapter,StarTech,20,37.47
Navy blue,9SX1000I,743172090928,Eaton USV 9SX1000i   1000VA/ 900W USB/RS232,Eaton,5,771.55
Navy blue,3S700I,743172101839,Eaton USV 3S700I EC     700VA 420W USB,Eaton,6,92.76
Navy blue,EL800USBIEC,3553340620836,Eaton USV EL800USBIEC   800VA/500W USB     Ellipse ECO IEC,Eaton,5,135.21
Navy blue,013R00662,95205136623,Xerox WorkCentre 7500 Series - Long Life - drum cartridge,Xerox,24,174.72
Navy blue,90LM0381-B04170,4718017500357,"ASUS LED-Display ZenScreen MB16ACE - 39.6 cm (15.6"") - 1920 x 1080 Full HD",Asus,184,211.1
Navy blue,SDCG3/128GBSP,740617301243,Kingston 128GB microSDXC Canvas Go Plus 170R A2 U3 V30 Single Pack w/o ADP EAN: 740617301243,Kingston,15,10.57
Navy blue,SDCG3/256GBSP,740617301311,Kingston Flash-Card Canvas Go! Plus - MicroSDXC UHS-I - 256 GB,Kingston,77,17.98
Navy blue,SDG3/512GB,740617301571,MEMORY SDXC 512GB UHS-I/SDG3/512GB KINGSTON,Kingston,3,38.85
Navy blue,CY-WJJPWP/EN,8801643628772,Samsung CY-WJJPWP - magnetic jig,Samsung,2,1080.44
Navy blue,TF1515MC-B2,4948570116751,"IIYAMA 38.0cm (15"")   TF1515MC-B2   4:3   M-Touch HDMI+DP",IIYAMA,4,350.49
Navy blue,KSM32RD8/16HDR,740617308112,Kingston RAM Server Premier - 16 GB - DDR4 3200 DIMM CL22,Kingston,7,57
Navy blue,400-BJTI,5397184187265,Dell SSD 480 GB - 2.5 - SATA 6 GB/s,DELL,2,516.14
Navy blue,CND-SGM02RGB,5291485006334,CANYON mouse Vigil GM-2 RGB 6buttons Wired Black,CANYON,12,10.43
Navy blue,CND-CSPS5B,5291485014780,CANYON cooling stand CS-5 RGB PS5 Charge Black,CANYON,3,20.88
Navy blue,CND-CSPS5W,5291485014773,CANYON cooling stand CS-5 RGB PS5 Charge White,CANYON,3,20.88
Navy blue,CND-SKB6-RU,5291485004927,"CANYON Wired multimedia gaming keyboard with lighting effect, 108pcs rainbow LED, Numbers 104keys, RU+EN double injection layout, cable length 1.8M, 450.5*163.7*42mm, 0.90kg, color black",CANYON,7,32.12
Navy blue,CNS-CMSW18DG,5291485007553,"2.4GHz Wireless Rechargeable Mouse with Pixart sensor, 4keys, Silent switch for right/left keys,DPI: 800/1200/1600, Max. usage 50 hours for one time full charged, 300mAh Li-poly battery, Dark grey, cable length 0.6m, 116.4*63.3*32.3mm, 0.075kg",CANYON,5,19.27
Navy blue,GP-AORUS WATERFORCE II 360I,4719331554019,Gigabyte AORUS Waterforce II 360I,Gigabyte,35,102.11
Navy blue,90MB14S0-M0EAY0,4718017749688,ASUS ROG STRIX B550-F GAMING AM4 B550/M.2/ATX PCI-Express 4.0 Support,Asus,8,156.44
Navy blue,90YH01W7-B2UA00,4718017233811,ASUS ROG Theta 7.1 Kabling Headset Sort Sølv,Asus,2,148.96
Navy blue,BRACKET25SAT,65030831093,StarTech.com SSD Mounting Bracket - Solid Metal - 2.5in to 3.5 Hard Drive Adapter - SSD Bracket - SSD Upgrade Kit (BRACKET25SAT) - storage bay adapter,StarTech,6,6.33
Navy blue,IDE2SAT2,65030852258,"StarTech.com 40 Pin IDE PATA to SATA Adapter - IDE to 2,5"" SATA",StarTech,62,15.29
Navy blue,IB-DK2251AC,4250078169765,Multi-DockingStation IcyBox  für Notebooks und PCs,RaidSonic,14,97.91
Navy blue,CC-9011205-WW,840006626657,CORSAIR iCUE 4000X RGB - tower - ATX,Corsair,39,115.75
Navy blue,SAT32M225,65030855600,StarTech.com M.2 SSD to 2.5in SATA Adapter - M.2 NGFF to SATA Converter - 7mm - Open-Frame Bracket - M2 Hard Drive Adapter (SAT32M225) - storage controller - SATA 6Gb/s - SATA 6Gb/s,StarTech,27,19.83
Navy blue,6021560,4034303014200,Intenso Memory Case External HDD 1TB USB 3.0 Colour Black,Intenso,148,42.92
Navy blue,SM2NGFFMBU33,65030859684,StarTech.com Hard Drive Enclosure - M.2 SATA / SSD - USB 3.0,StarTech,9,25.51
Navy blue,USB312SAT3CB,65030861779,"StarTech.com storage controller - USB / 2.5"" SATA Hard Drive Adapter",StarTech,72,16.09
Navy blue,UNIDOCKU33,65030859813,StarTech.com docking station UNIDOCKU33,StarTech,17,68.75
Navy blue,VP700EILCD,4712856274837,CyberPower Value Pro VP700EILCD UPS System - 390 W,Cyberpower,9,96.62
Navy blue,VP1000EILCD,4712856274875,CyberPower Value Pro VP1000EILCD - UPS - 550 Watt - 1000 VA,Cyberpower,7,120
Navy blue,SV211KUSB,65030820479,StarTech.com 2 Port USB VGA KVM Switch - Single VGA - Hot-key & Audio Support - 2048x1536 @60Hz KVM Switch - KVM Video Switch (SV211KUSB) - KVM / audio switch - 2 ports,StarTech,4,30.84
Navy blue,PM1115U2,65030855174,StarTech.com Network Adapter PM1115U2 - USB 2.0,StarTech,27,51.3
Navy blue,J9151E-ST,65030886345,StarTech.com HPE J9151E Compatible SFP+ Module - 10GBASE-LR - 10GE Gigabit Ethernet SFP+ 10GbE Single Mode Fiber Optic Transceiver - 10km - SFP+ transceiver module - 10 GigE,StarTech,8,161.48
Navy blue,J4858CST,65030865289,StarTech.com HPE J4858C Compatible SFP Module - 1000BASE-SX - 1GE Gigabit Ethernet SFP 1GbE Multi Mode (MMF) Fiber Optic Transceiver 550m - SFP (mini-GBIC) transceiver module - GigE,StarTech,19,37.98
Navy blue,ST43004UA,65030861687,StarTech.com 4 Port Portable USB 3.0 Hub with Built-in Cable - Aluminum and Compact USB Hub (ST43004UA) - hub - 4 ports,StarTech,12,25.13
Navy blue,HB30C3A1CFBW,65030871136,"StarTech.com 4 Port USB C Hub with 1x USB-C & 3x USB-A Ports (SuperSpeed 5Gbps), USB Bus Powered, Compact Portable/Laptop USB 3.0 Adapter Hub, USB 3.1 Gen 1/USB 3.2 Gen 1 Type-C Hub, White - Windows/macOS/Linux (HB30C3A1CFBW) - hub - 4 ports",StarTech,9,29.01
Navy blue,HB30A4AIB,65030874243,"StarTech.com 4 Port USB 3.0 Hub, USB-A to 4x USB 3.0 Type-A with Individual On/Off Port Switches, SuperSpeed 5Gbps USB 3.1/USB 3.2 Gen 1, USB Bus Powered, Portable, 9.8"" Attached Cable - Windows/macOS/Linux (HB30A4AIB) - hub - 4 ports",StarTech,3,26.32
Navy blue,HBS304A24A,65030879156,StarTech.com USB 3.0 Peripheral Sharing Switch - 4 USB 3.0 x 4 Computers - Mac / Windows / Linux - USB A/B Switch - USB Switch (HBS304A24A) - switch - 4 ports,StarTech,7,92.06
