Main Image,Image Count,ASIN,Page Score,Title,Brand,Est. Monthly Revenue,Trailing 12 Months,Main Category,Main Category Rank,Primary Subcategory,Primary Subcategory Rank,1 Month Growth,12 Month Growth,Opportunity Score,Est. New Seller Share,Price,Package Quantity,FBA Sellers,All Sellers,Est. Monthly Units Sold,Amazon In-Stock Rate,Rating,Ratings Count,Parent ASIN,Launch Date,UPC,Manufacturer,Part Number,Model
71MNb3SkROL.jpg,10,B01ANSLIFY,9.9,"Move Free Advanced Glucosamine Chondroitin MSM + Vitamin D3 Joint Support Supplement, Supports Mobility Comfort Strength Flexibility & Bone + Immune Health - 120 Tablets (60 servings)*",Move Free,134693.44,1474199.93,Health & Household,5373,Chondroitin Nutritional Supplements,10,-0.175,0.088,4,5024,26.81,1,1,3,5024,1,4.6,4836,B0C9V5DYJP,2016-01-18 00:00:00,20525950697,Reckitt Benckiser,,
71OraL6XzeL.jpg,8,B0BKTMLGCT,9.4,"IRIS USA File Box Plastic File Organizer for Letter/Legal File, Document Box, Storage Bin Tote Organizer with Durable and Secure Latching Lid, Stackable, Nestable, BPA-Free, Clear 35 Qt. 4 Pack",IRIS,134688.76,1898980.25,Office Products,845,Storage File Boxes,8,-0.058,-0.242,6.8,1943,34.66,1,1,2,3886,0.86,4.1,11845,B0DNHTHRDT,2022-10-28 00:00:00,762016497341,"IRIS USA, Inc.",585237,585227
61RXD8mQycL.jpg,9,B003DH1S26,9.6,"New Chapter Men's Multivitamin for Immune, Stress, Heart + Energy Support with Fermented Nutrients - Every Man's One Daily, Made with Organic Vegetables & Herbs, Non-GMO, Gluten Free - 72 ct",New Chapter,134687.79,1751489.3,Health & Household,4192,Multivitamins,88,-0.111,-0.154,4,3681,36.59,1,3,8,3681,1,4.6,5942,B0CXPR7VNP,2011-03-24 00:00:00,727783003287,"New Chapter, Inc.",NCH03287,NCH03287
81NHyP3frgL.jpg,10,B098QFFBZT,9.8,"Dr Teal's Epsom Magnesium Salt Soak, Relax & Relief with Eucalyptus and Spearmint, 3 lbs (Pack of 4)",Dr Teal's,134672.34,1484231.57,Beauty & Personal Care,3916,Bath Salts,16,-0.024,0.358,6.5,2860,23.54,4,1,5,5721,1,4.8,2669,,2021-07-06 00:00:00,810021207162,Dr Teal's,SVQQPE,SVQQPE
71xpkdL0o8L.jpg,7,B009601964,9,"Metagenics Magnesium Glycinate - Highly Absorbable - Support for Sleep, Stress Relief, Muscle, Bone, Heart & Nerve Health - Gluten-Free - Non-GMO - Vegetarian - 120 Tablets",Metagenics,134646.3,1173016.38,Health & Household,6247,Magnesium Mineral Supplements,115,-0.143,-0.207,8,1847,36.45,1,1,3,3694,0.14,4.7,2289,B0CD76JS9P,2015-05-25 00:00:00,755571023018,Metagenics,MAGG,MAGG
71iKnVEOGgL.jpg,12,B085SJCKJ6,9.9,"Benefiber Prebiotic Fiber Supplement Gummies with Probiotics for Digestive Health, Assorted Fruit Flavors - 50 Count",Benefiber,134642.07,2381339.39,Health & Household,5485,Dietary Fiber Nutritional Supplements,30,-0.083,-0.604,5.6,2938,22.91,1,1,4,5877,1,4.5,7198,,2020-02-26 00:00:00,886790121701,Haleon US Services Inc.,,
71GTZY936qL.jpg,16,B0168K8VQK,9.5,"Scotts Green Max Lawn Food, Lawn Fertilizer Plus Iron Supplement for Greener Grass, 10,000 sq. ft., 33.33 lbs.",Scotts,134632.65,706746.89,"Patio, Lawn & Garden",158,Garden Fertilizers,12,3.856,-0.363,6.5,1000,67.35,1,1,12,1999,1,4.5,8473,B0C15T6FM3,2015-09-28 00:00:00,32247446112,The Scotts Company LLC,Scotts - 44611A,44611A
71xYG2YuwES.jpg,11,B01B6QGNYI,9,"HP 952XL Yellow High-yield Ink Cartridge | Works with HP OfficeJet 8702, HP OfficeJet Pro 7720, 7740, 8210, 8710, 8720, 8730, 8740 Series | Eligible for Instant Ink | L0S67AN",HP,134625.11,1582434.82,Office Products,89,Inkjet Printer Ink Cartridges,15,-0.039,-0.032,5.3,600,44.89,1,4,46,2999,1,4.7,20835,B0D6L4TH7V,2016-03-07 00:00:00,889296858157,HP,L0S67AN,L0S67AN
71TBF5k3JoS.jpg,11,B01B6QGO1A,9,"HP 952XL Magenta High-yield Ink Cartridge | Works with HP OfficeJet 8702, HP OfficeJet Pro 7720, 7740, 8210, 8710, 8720, 8730, 8740 Series | Eligible for Instant Ink | L0S64AN",HP,134625.11,1194592.71,Office Products,89,Inkjet Printer Ink Cartridges,15,0.159,0.423,5.8,750,44.89,1,3,48,2999,1,4.7,20835,B0D6L4TH7V,2016-03-07 00:00:00,889296858140,HP,L0S64AN,L0S64AN
71-q418gnhS.jpg,11,B01B6QGJHE,9,"HP 952XL Cyan High-yield Ink Cartridge | Works with HP OfficeJet 8702, HP OfficeJet Pro 7720, 7740, 8210, 8710, 8720, 8730, 8740 Series | Eligible for Instant Ink | L0S61AN",HP,134625.11,1391654.95,Office Products,89,Inkjet Printer Ink Cartridges,15,0.14,-0.076,5.3,600,44.89,1,5,47,2999,1,4.7,20835,B0D6L4TH7V,2016-03-07 00:00:00,889296858133,HP,L0S61AN,L0S61AN
61et9RkyGjL.jpg,8,B0BVXDLWYQ,8.7,"HP Color LaserJet Pro MFP 4301fdn Printer, Print, Scan, Copy, Fax, Fast, Easy setup, Mobile printing, Advanced security, Best-for-small teams. Ethernet & USB only. Not Wireless. 16.6 x 17.1 x 15.1 in.",HP,134620.38,1818706.2,Office Products,35597,Laser Computer Printers,58,-0.114,-0.311,3.9,207,650.34,1,1,20,207,0.948,3.8,671,B0DJDGZL8B,2023-04-03 00:00:00,196068323097,HP,4RA81F#BGJ,4301fdn
71UivfgSQWL.jpg,8,B07D4156ZC,9,"Ancient Nutrition Hydrolyzed Collagen Peptides Powder with Probiotics, Chocolate Multi Collagen Protein for Women and Men with Vitamin C, 40 Servings, Supports Skin and Nails, Gut Health, 16.65oz",Ancient Nutrition,134618.85,1676589.53,Health & Household,218,Collagen Supplements,5,0.04,0.379,7.6,3063,43.95,1,2,6,3063,0.04,4.4,53150,B0CHVMRZHM,2018-09-11 00:00:00,816401022196,ANCIENT NUTRITION,MCP2196,
517r+DIDxIL.jpg,6,B07RNFR8JK,7.8,HOLOSUN HM3X 3X Flip-to-Side Magnifier w/QD Mount HM3X,HOLOSUN,134593.27,681165.94,Sports & Outdoors,9544,Gun Sights,19,0.003,,6.1,52,199.99,1,12,18,673,0.021,4.7,2378,,2019-03-22 00:00:00,605930625271,"Holosun Technologies, Inc",HM3X,HM3X
61QzVnQGWQL.jpg,9,B0BT7BYJQ3,8.6,"Waterguru - Sense S2 Smart Pool Monitor - Chlorine & pH Meter - CYA & Alkalinity Tester Pool Water Tester - Spa & Hot Tub Monitor - Includes WaterGuru Sense S2 C5 Cassette, Float Ring & More",WaterGuru,134584.32,948761.1,"Patio, Lawn & Garden",24052,Swimming Pool Water Test Kits,43,0.875,-0.23,7.2,384,350.48,1,1,2,384,0,3.5,149,,2023-01-27 00:00:00,850011421352,WaterGuru,WG-SENSE25,WG-SENSE25
51ekj9LjqpL.jpg,7,B0DGTB4KSK,9,Magnetic Wireless Charger Fast Apple Mag-Safe Charger for iPhone 16 Pro Max/16 Pro/iPhone 15Pro Max/15 Plus/14/13/12/AirPods 3/2/Pro/Pro 2 Magnet Charging Pad Mag Safe Charger with Dual Charging Ports,Articona,134581.93,195566.98,Cell Phones & Accessories,1120,Cell Phone Wireless Chargers,37,0.333,,9,2104,31.99,2,1,4,4207,0,4.5,149,,2024-09-12 00:00:00,714595187007,"Shenzhen Jiaxingyuan Technology Co., Ltd.",,JXYCDQ01A
41ceipA73uL.jpg,7,B0C4KNB2YK,9.4,"SK hynix Beetle X31 1TB Portable SSD with DRAM, up to 1050MB/s, USB 3.2 Gen2, External Hard Drive Compatible with PC, Mac, Laptop, PS5 (Champagne Gold)",SK hynix,134555.85,1858198.58,Electronics,,External Solid State Drives,56,-0.383,-0.616,5,1845,73.51,1,3,8,1845,0,4.6,1184,B0DNFFW777,2023-06-20 00:00:00,,SK hynix,SD10NG10,SKHPU3-001T-S1CG00
81j2ZbOBeGL.jpg,9,B005WKWLEQ,8.4,"Peg Perego John Deere Gator XUV, Green",Peg Perego,134551.04,1795037.35,Toys & Games,25212,Kids' Electric Vehicles,51,0.041,-0.342,4,169,398.08,1,1,2,338,1,4.2,1014,,2012-01-01 00:00:00,16337380975,PEG PEREGO USA INC -- DROPSHIP,IGOD0063,IGOD0063
71vR7oz4HJL.jpg,9,B0DJ32L2WL,8.5,"MZEIBO Sound Bar for Smart TV, Bluetooth Soundbar for TV, 50 Watts Mini Sound Bar with ARC/Optical/AUX, Surround Sound System for TV/PC/Gaming/Projectors",MZEIBO,134544.96,126790.88,Electronics,1168,Home Audio Sound Bars,4,,,7.8,1488,45.21,1,2,4,2976,0,4.3,238,,2024-10-07 00:00:00,,MZEIBO,,tv soundbar
41LJgtlqA0L.jpg,7,B06XCHNNZ7,9.6,"Evenflo LiteMax Infant Car Seat Base, Easy to Install, Versatile and Convenient, Meets All Federal Safety Standards, Durable Construction, Compatible with All LiteMax Infant Seats, Black",Evenflo,134534.4,2124433.93,Baby Products,7621,Child Safety Car Seat Bases,3,,-0.583,4.2,693,64.68,1,2,3,2080,0.645,4.8,4751,B09NJZZZ59,2017-02-11 00:00:00,32884190294,Evenflo,6391600,6391600AZ
51uksj6sWQL.jpg,8,B0D6RSCT69,9.7,"Bose Ultra Open Bluetooth Earbuds, True Wireless Earbuds with OpenAudio for Awareness, Clip On Design for Comfort, Immersive Audio, Up to 48 Hrs of Playtime, Diamond - 60th Anniversary Edition",Bose,134532.45,2655136.67,Electronics,3475,Open-Ear Headphones,55,-0.176,,3,254,265.35,1,3,7,507,1,3.9,3494,B0CZTX1GHM,2024-09-17 00:00:00,17817854733,Bose,881046-0040,881046-0040
71Yc1YlWqfL.jpg,9,B0CLYX6F4H,7.7,"DJI Osmo Pocket 3 Creator Combo Gimbal Stabilizer with 1'' CMOS & 4K/120fps Video, 3-Axis Stabilization Bundle with 10"" Hard EVA Case, 64GB Memory Card and 2 YR CPS Enhanced Protection Pack",DJI,134499.75,691131.13,Electronics,31797,Sports & Action Video Cameras,150,2.211,,5.5,119,1130.25,1,1,4,119,0,3.7,24,,2023-12-13 00:00:00,196641117730,DJI,E1DJIOSMOPOCK3CC,E1DJIOSMOPOCK3CC
41JDD5q6OqL.jpg,12,B0C2SCXW3G,9.6,"Oral-B iO Series 10 Rechargeable Electric Toothbrush with Visible Pressure Sensor to Protect Gums, 2 Min Timer, 7 Cleaning Settings, 4 Replacement Toothbrush Heads, and Charging Travel Case, White",Oral-B,134487.6,2578190.91,Health & Household,25794,Sonic Toothbrushes,56,0.261,0.929,3,92,363.48,1,5,7,370,0.814,4.4,671,B0D83YZBX4,2023-05-23 00:00:00,69055135099,Procter & Gamble,iO M10.4A3.1A,iO M10.4A3.1A
81gKfY7AqXL.jpg,9,B0DVZQ4KBW,8.3,JumpFlex Trampoline with Basketball Hoop - Hero 12FT 14FT 15FT Round Outdoor Backyard Trampoline ASTM Approved with Net Safety Enclosure & Ladder Playset with Fast Assembly,Jumpflex,134440.52,31842,Sports & Outdoors,17687,Recreational Trampolines,40,-0.84,,6.4,116,1158.97,1,0,2,116,0,4.6,91,B0DWCFJQT9,2025-02-04 00:00:00,193802388985,JumpFlex,HRO15-V2B-G-B1 + HRO15-V2B-G-B2 + HRO15-,HRO-15FT-GRN-01
515LZ2IqhAL.jpg,7,B0C3G9B9X1,9.1,"Anker MacBook Pro Charger, Compact and Foldable 100W USB C Charger for MacBook Air, Samsung Galaxy, iPad Pro, and More, 5FT USB C Cable Included",Anker,134440.26,1395500.81,Cell Phones & Accessories,363,Laptop Chargers & Adapters,5,-0.115,0.479,8,4903,27.42,1,3,3,4903,0.132,4.7,3781,B0CFZDSN2S,2023-04-25 00:00:00,194644135423,Anker,A2672,A2672
71ELDp0aOCL.jpg,7,B0BRQVXJMK,9,"Medical king Toilet Safety Rail - Adjustable Detachable Toilet Safety Frame with Handles Heavy-Duty Toilet Safety Rails Stand Alone - Toilet Safety Rails for Elderly, Handicapped - Fits Most Toilets",Medical king,134411.38,2803210.43,Health & Household,11895,Toilet Safety Frames & Rails,2,0.008,-0.455,9,1356,49.58,1,1,2,2711,0,4.5,2908,,2023-01-05 00:00:00,810078574910,Medical king,7047,7047
71+SPABGCaL.jpg,10,B09HTBCT3W,9.8,"GreenPan Valencia Pro Hard Anodized 3 Piece Fry Pan Skillet Set, Ceramic Nonstick 8"" 9.5"" and 11"" Induction Suitable Frying Pans, PFAS-Free Cookware, Dishwasher Safe, Oven and Broiler Safe, Gray",GreenPan,134410.7,1002593.84,Kitchen & Dining,3721,Skillets,30,-0.091,0.885,5.2,685,98.11,1,1,5,1370,1,4.3,2148,B0DB2FXPLG,2021-10-05 00:00:00,885837026870,GreenPan,CC005038-001,CC005038-001
71mkZxWlNRL.jpg,5,B006L8M2GA,8,"United Ortho Short Air Cam Walker Fracture Boot, Large, Black",United Ortho,134407.76,1268213.21,Health & Household,1950,Fracture & Cast Boots,1,0,-0.391,5.3,1454,46.22,1,1,3,2908,0.748,4.4,25239,B09DTZ98SK,2011-06-01 00:00:00,,United Ortho,USA14117,USA14117
31NLxkP6HbL.jpg,6,B0C5JMFX6S,9,"Focusrite Scarlett 4i4 4th Gen USB Audio Interface, for Musicians, Songwriters, Guitarists, Content Creators — High-Fidelity, Studio Quality Recording, and All the Software You Need to Record",Focusrite,134395.2,1323998.09,Musical Instruments,12,Computer Recording Audio Interfaces,1,-0.023,-0.057,3.7,53,279.99,1,8,25,480,1,4.6,51367,B0DMTVLBRN,2023-08-31 00:00:00,815301001492,Focusrite,815301001492,AMS-SCARLETT-4I4-4G
811CgRYsgEL.jpg,9,B0CF4499TS,8.3,"DEWALT 20V MAX XR 1/2 Inch Cordless Impact Wrench Kit with Hog Ring Anvil, Battery and Charger Included (DCF961GP1)",DEWALT,134359.5,412508.92,Tools & Home Improvement,34210,Power Impact Wrenches,60,-0.097,1.147,3.2,212,316.14,1,26,45,425,0.381,4.6,57,,2023-08-08 00:00:00,885911953290,DEWALT,DCF961GP1,DCF900B
810dOSOM4-S.jpg,9,B0CRDB8G1G,9.3,"ASUS TUF Gaming A15 Gaming Laptop, 15.6” FHD 144Hz Display, NVIDIA® GeForce RTX™ 3050, AMD Ryzen™ 5 7535HS, 8GB DDR5, 512GB PCIe® Gen4 NVMe™ SSD, Wi-Fi 6, Windows 11, FA506NC-ES51",ASUS,134350.24,3376885.94,Electronics,,Traditional Laptop Computers,346,0.554,18.383,3.8,90,750.56,1,1,8,179,1,4.2,300,B0D4QY765G,2024-01-03 00:00:00,197105378421,ASUS,FA506NC-ES51,FA506NC-ES51
71es8VzI-nL.jpg,7,B000I1YJQC,9.5,"NOW Foods Supplements, Alpha Lipoic Acid 600 mg with Grape Seed Extract & Bioperine®, Extra Strength, 120 Veg Capsules",NOW Foods,134343.88,885585.18,Health & Household,6897,Alpha Lipoic Acid Nutritional Supplements,6,0.102,1.126,5,827,27.08,1,8,18,4961,1,4.6,4256,,2010-06-17 00:00:00,733739030450,NOW Sports - Nutrition and Wellness,ANO-503,3045
61fTUrv+2KS.jpg,2,B072QH5K2B,6.6,"Brother Genuine TN850 2-Pack High Yield Black Toner Cartridge with Approximately 8,000 Page Yield/Cartridge",Brother,134331.04,1498135.67,Office Products,1401,Printer Toner Cartridges,25,0.09,-0.162,5.8,692,194.12,2,3,26,692,0.023,4.6,3174,B0DG98XH18,2017-06-05 00:00:00,710822044013,Brother,TN850,TN850
61UCrUyE2mL.jpg,5,B07C5MFN1Z,7.3,Blackmagic Design Pocket Cinema Camera 4K (CINECAMPOCHDMFT4K),Blackmagic Design,134325,599688.04,Electronics,28553,Digital Point & Shoot Cameras,251,0.746,-0.647,6,45,995,1,6,19,135,0.055,4.6,709,B09B8B6DZB,2018-04-13 00:00:00,689613951642,Blackmagic,CINECAMPOCHDMFT4K,CINECAMPOCHDMFT4K
31gQ5nOIMfL.jpg,6,B0BMRT48J8,9.4,"4moms MamaRoo Multi-Motion Baby Swing, Bluetooth Enabled with 5 Unique Motions, Sage",4moms,134320.82,1501326.6,Baby Products,1487,Stationary Baby Swings,8,0.324,-0.17,3.7,166,269.18,1,2,5,499,1,4.5,2567,B0DCP88MFX,2022-11-17 00:00:00,817980017948,4moms,2001189,1046
31gu+qjvGWL.jpg,5,B0CX5KHV4T,7.5,AGM Global Vision Rattler V2 TS25-384 Thermal Imaging Rifle Scope - High Resolution Thermal Scope for Hunting with 384x288 Sensor and 1200 Yards Detection Range,AGM Global Vision,134303.25,1622057.99,Sports & Outdoors,116368,Rifle Scopes,271,-0.192,3.213,3.2,19,1790.71,1,4,19,75,1,4.6,22,,2021-11-15 00:00:00,810027777317,AGM Global Vision,,TS25-384
31UjP7CtwqL.jpg,6,B0B8QJTNDY,8.5,"Comfy Cubs Easy Swaddle Blanket, 3 Pack - 100% Cotton Newborn Wrap, Small for 0-3 Months Infants, with Adjustable Velcro, Breathable and Durable Sleep Sack for Babies - Blush, Mauve & Mulberry",Comfy Cubs,134295.22,1189257.85,Baby Products,415,Nursery Swaddling Blankets,6,-0.049,0.288,9,2239,29.99,3,1,2,4478,0,4.6,10547,B08NV3F1CT,2022-08-04 00:00:00,810118110153,Comfy Cubs,CC-314,CC-314
61FzDqC1dBL.jpg,9,B0DP7SCRYB,9.3,"RØDE RØDECaster Video – Professional Video Switcher and Audio Interface – Multi-Camera, 6 x Video Inputs (HDMI and USB), 1080p60, Multi-Source Scenes",Rode,134288,49159,Musical Instruments,3615,Computer Recording Audio Interfaces,34,0.929,,5,56,1199,1,2,9,112,0.479,4.5,3036,B0F63K1ZV9,2024-10-25 00:00:00,698813014507,RØDE,RCV,RCV
61f2isRJOkL.jpg,5,B0B6QDYSG5,8,"TheraGun Mini Massage Gun - Handheld Deep Tissue Percussion Massage Gun & Compact Personal Massager for On-The-Go, Portable Muscle Pain Relief in Neck, Back, Leg, Hand, Shoulder (Black - 2nd Gen)",TheraGun,134285.81,10079483.61,Health & Household,28562,Electric Back Massagers,64,-0.407,-0.571,4.1,197,170.63,1,10,28,787,0.023,4.6,1401,,2022-11-01 00:00:00,810036055949,Theragun,MINI-PARENT-NEW,8887059666
71q9yjkz8CL.jpg,7,B004W9NGJM,8.6,THORNE Thyrocsin - Thyroid Cofactors for Thyroid Function Support* - 120 Capsules,THORNE,134280.58,1277169.21,Health & Household,9030,Thyroid Extract Nutritional Supplements,4,0.164,0.385,6.5,1192,37.54,1,2,3,3577,0,4.6,866,,2011-04-13 00:00:00,693749784012,Thorne Research,SF784,693749784012
71gG+oWqIDL.jpg,7,B08HGHTSC2,9,"C’rcle Men's Minoxidil 5% Foam - 6 Month Supply - Helps Restore Vertex Hair Loss & Thinning Hair - Extra Strength Supports Hair Regrowth for Men, Unscented Hair Loss Treatments for Men",C'rcle,134279.91,1384631.56,Beauty & Personal Care,5080,Hair Regrowth Treatments,45,0.042,-0.428,8.5,946,71.01,6,1,2,1891,0,4.3,7742,B0F1C4DCLT,2020-09-04 00:00:00,357483001704,,1,SADHB17
71+CeZNqgoL.jpg,7,B0DS2J5SSH,8.8,"Vibration Plate Exercise Machine - CrazyFeb Vibration Plate for Lymphatic Drainage, Whole Body Vibrating Plate Exercise Machine - Waver Vibration Plate High-Intensity Fitness Equipment for Weight Loss",CrazyFeb,134279.64,954.56,Sports & Outdoors,7528,Vibration Platform Machines,25,,,5.2,572,117.48,1,2,2,1143,0,5,180,,2025-01-02 00:00:00,726588395252,CrazyFeb,,
71c1VfDhGHL.jpg,10,B09LKT452Y,9.6,"Chicco KidFit ClearTex Plus 2-in-1 Belt-Positioning Booster Car Seat, Backless and High Back Booster Seat, for Children Aged 4 Years and up and 40-100 lbs. | Lilac/Purple",Chicco,134277.12,1630444.42,Baby Products,465,Child Safety Booster Car Seats,4,1.029,0.362,5.9,1488,90.24,1,1,2,1488,0.828,4.8,10368,B09Q9D3X1Y,2022-01-11 00:00:00,49796612684,"Artsana USA, Inc.",7079627350070,7079627350070
41YygexxlgL.jpg,7,B002LTHFZ6,8.7,"Paul Mitchell Freeze and Shine Super Hairspray, Maximum Hold, Shiny Finish Hairspray, For Coarse Hair, 33.8 fl. oz.",Paul Mitchell,134274,1527461.79,Beauty & Personal Care,1217,Hair Sprays,12,0.016,2.058,6.5,1946,34.5,1,1,3,3892,1,4.6,13931,B0B3S8H7NS,2018-05-02 00:00:00,9531134635,John Paul Mitchell Systems,9531104492,150495
21jfHmOmb-L.jpg,3,B07PH9MM9C,6.4,"Gamo 611006875554 Swarm Whisper Air Rifle, .22 Caliber,Black",Gamo,134263.35,1851166.78,Sports & Outdoors,8217,Air Rifles,8,0.08,0.234,2.3,442,151.71,1,1,19,885,1,4.3,1837,,2019-03-10 00:00:00,793676090405,Daisy Outdoor Products,611006875554,611006875554
61L5lBfPIbL.jpg,9,B07PBXRJ7G,8.8,Melissa & Doug Let's Play House Dust! Sweep! Mop! 6 Piece Pretend Play Set,Melissa & Doug,134253.76,6489524.85,Toys & Games,1175,Toy Home Cleaning Products,1,-0.756,-0.504,5.2,2146,31.28,1,1,6,4292,1,4.8,49141,,2019-03-04 00:00:00,772960496,Melissa & Doug,96049,96049
719QRriwtbL.jpg,9,B0CVSKHJBR,8.9,"Mando Whole Body Deodorant For Men - Smooth Solid Stick - 72 Hour Odor Control - Aluminum Free, Baking Soda Free, Skin Safe - 2.6 ounce (Pack of 2) - Pro Sport",Mando,134250.96,1473955.11,Beauty & Personal Care,983,Deodorant,19,-0.011,,9,2242,29.94,2,1,3,4484,0,4.1,3720,B0DSGGXV1X,2023-06-01 00:00:00,,Mando,9050083423,9050083423
716iaRLPDJL.jpg,9,B0C6S7RX2C,8.9,"Mando Whole Body Deodorant For Men - Smooth Solid Stick - 72 Hour Odor Control - Aluminum Free, Baking Soda Free, Skin Safe - 2.6 Ounce (Pack of 2) - Bourbon Leather",Mando,134250.96,1818206.87,Beauty & Personal Care,983,Deodorant,19,-0.01,0.186,9,2242,29.94,2,1,3,4484,0,4.1,3720,B0DSGGXV1X,2023-06-01 00:00:00,,Mando,9050083324,9050083324
81ioZo5mgTL.jpg,6,B0CPYWHRXQ,9,"CRAFTSMAN Mechanics Tool Set, 1/4, 1/2 and 3/8 Inch Drive, 135 Piece (CMMT12124)",Craftsman,134244,428328.16,Tools & Home Improvement,6244,Tool Sets,16,1.715,10.2,5.6,678,99,1,1,3,1356,0.986,4.8,1959,B0CW6DHT3M,2023-12-12 00:00:00,885911929035,CRAFTSMAN,CMMT12124,CMMT12124
61n-qHQ84hL.jpg,6,B00RLYG2S2,8.6,Abiie Beyond Junior Wooden High Chair with Tray - Adjustable and Convertible High Chair for Babies and Toddlers - 6 Months to 250 Lb - Water Resistant - Natural Wood/Black Pearl Cushion,Abiie,134243.55,1754126.86,Baby Products,1845,Baby Highchairs,8,0.398,-0.157,8,665,201.87,1,1,3,665,0,4.7,7739,B0DJFXLDH4,2014-12-30 00:00:00,881417000087,Abiie,101010025,101010025
611IKm-sn2L.jpg,9,B0971Q5X3G,9.5,"REVLON One Step Volumizer Plus Hair Dryer and Styler | More Volume, Less Damage, and More Styling Control for Easy and Fast Salon-Style Blowouts, Plus Travel Friendly (Mint)",REVLON,134242.22,1560396.59,Beauty & Personal Care,147,Hot-Air Hair Brushes,1,0.47,0.681,4.3,3241,41.42,1,1,2,3241,0.987,4.5,512978,B0CQ5LRFPP,2021-07-17 00:00:00,761318552987,Helen of Troy,RVDR5298MDI,RVDR5298MDI
61XxMkA7EAL.jpg,5,B0CB6ZWHGT,7.4,"DELL 13th Generation Business Inspiron 15 3530 Laptop, 15.6"" FHD Touchscreen, Intel Core i7-1355U, 32GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi 6, Windows 11 Pro, Black",Dell,134201.27,1817529.28,Electronics,,Traditional Laptop Computers,379,0.736,-0.447,6.8,203,661.09,1,2,36,203,0.022,4,192,B0CB6XG81R,2023-07-05 00:00:00,884116514800,"Dell, Inc.",Inspiron 15 3530,Inspiron 15 3530
41rWmyD0hNL.jpg,9,B0CTGP2W4V,9.5,"Streamlight 69455 TLR-7 X USB 500-Lumen Compact Tactical Weapon Light with High & Low Paddle Switches and Key Kit, Black",Streamlight,134179.35,532276.53,Sports & Outdoors,959,Tactical Flashlights,3,0.229,,4.2,220,152.65,1,3,6,879,1,4.8,8052,B0DNRR3PNZ,2024-01-28 00:00:00,80926694552,Streamlight,69455,69455
81H3-5WU+GL.jpg,7,B07MY34QH7,9.5,LINENSPA Memory Foam Mattress Topper - 3 Inch Gel Infused Memory Foam - Plush Feel - Cooling and Pressure Relieving - CertiPUR Certified - Dorm Room Essentials - Queen Size,Linenspa,134175.09,4013505.84,Home & Kitchen,889,Mattresses Toppers,4,-0.379,-0.674,5,497,89.99,1,2,2,1491,1,4.4,128336,B0CP9SW2NW,2019-01-18 00:00:00,840008301927,Linenspa,LS30QQ30GT,LS30QQ30GT
61izIb5lN+L.jpg,8,B00UIAEOO0,9,"Naked Mass - Natural Weight Gainer Protein Powder - 8 LB Bulk, GMO Free, Gluten Free & Soy Free. No Artificial Ingredients - 1,250 Calories per Serving",NAKED,134170.83,1332535.89,Health & Household,3802,Sports Nutrition Weight Gainers,3,-0.117,-0.193,8.9,958,69.99,1,1,3,1917,0,4.3,4310,B0CRGZHR6W,2015-03-10 00:00:00,850042128374,NAKED nutrition,unflavoredmass,6E-JEFQ-WWWA-stickerless
51gaEywkJCL.jpg,7,B0CBV154W1,9.3,"GKU Dash Cam Front and Rear Camera – 4K+1080P Dual Dash Camera for Cars with 64GB SD Card, 5GHz WiFi & App Control, Night Vision, Parking Mode, G-Sensor, Loop Recording, WDR, 170° Wide Angle",GKU,134147.6,2196453.4,Electronics,2002,Car On-Dash Mounted Cameras,36,0.102,3.892,4.4,1858,72.74,1,2,2,1858,0,4.3,4542,B0DKFTLMK9,2023-07-14 00:00:00,,GKU,D600,D600
312iCJkd2eL.jpg,6,B0B3F96KLH,9.4,"4moms MamaRoo Multi-Motion Baby Swing, Bluetooth Enabled with 5 Unique Motions, Black",4moms,134131.2,2334071.86,Baby Products,1487,Stationary Baby Swings,8,0.403,-0.582,3.4,166,268.8,1,2,7,499,1,4.5,2567,B0DCP88MFX,2022-07-04 00:00:00,817980017641,4moms,2000909,1046
511S0sZZxsL.jpg,9,B0DCF3PF7H,9.6,Stanley Quencher ProTour Flip Straw Tumbler with Leakproof Lid 40 oz | Built-In Straw & Handle | Cupholder Compatible for Travel | Insulated Stainless Steel Cup | BPA-Free | Rose Quartz,STANLEY,134130.92,320445,Kitchen & Dining,9,Insulated Tumblers,5,0.254,,6.3,2849,47.08,1,1,2,2849,1,4.7,4104,B0DP4MD4ZH,2024-12-03 00:00:00,41604441653,Stanley,10-12486-032,10-12486-032
61CeG77DZ3L.jpg,8,B01BYHMB4U,9.5,"B&W Trailer Hitches Tow & Stow Adjustable Trailer Hitch Ball Mount - Fits 2.5"" Receiver, Tri-Ball (1-7/8"" x 2"" x 2-5/16""), 7"" Drop, 18,000 GTW - TS20049B",B&W Trailer Hitches,134104.16,1647357.88,Automotive,14204,Towing Ball Mounts,32,0.362,-0.064,6.3,188,356.66,1,1,3,376,0,4.9,1347,,2016-02-19 00:00:00,843233003741,B&W Trailer Hitches,TS20049B,TS20049B
